filename,PSNR,SSIM,LPIPS
0000,28.806109748771892,0.6182212311587334,0.44263574481010437
0001,25.77658243735973,0.7040922765014693,0.1592501997947693
0002,23.70166480633035,0.5767530099113332,0.4082099497318268
0003,18.652559080898154,0.6213973596126623,0.2879791557788849
0004,21.910757565742884,0.7187495101499688,0.189239501953125
0005,21.72041294591658,0.6487675448838685,0.27104270458221436
0006,17.630900079444324,0.5794962837710922,0.4121764302253723
0007,20.026795013445525,0.7359037217232361,0.172901913523674
0008,23.060860233798675,0.7107491884008832,0.1560050994157791
0009,18.276746948827633,0.5386358194103089,0.360070139169693
0010,19.34578656998825,0.6342752139991227,0.30508777499198914
0011,24.42757313885568,0.7219434527948194,0.29215797781944275
0012,17.37619088918147,0.4537621112154161,0.4497646689414978
0013,17.487593735740997,0.29908520269132965,0.6811413764953613
0014,24.279579240650296,0.7454798525814693,0.1795985996723175
0015,21.946038645375623,0.7426095968782734,0.18183857202529907
0016,20.961416110939982,0.7507923119404,0.23367787897586823
0017,24.32968877458306,0.6670205812707637,0.31082284450531006
0018,19.110429585216593,0.5784211294371207,0.2815064489841461
0019,21.960388165746206,0.5898081064495567,0.36402401328086853
0020,22.665289355280756,0.6318832948423267,0.3409229815006256
0021,19.504223316894226,0.6437535950544183,0.24826502799987793
0022,21.353818864758388,0.7292580258479652,0.20641647279262543
0023,27.780771982106813,0.7007559425080474,0.25483593344688416
0024,20.33562264757638,0.5212331631195962,0.34582802653312683
0025,19.20094649261249,0.5374388655933434,0.37981298565864563
0026,18.38025038580009,0.6259690394301364,0.2776634097099304
0027,19.849855485795402,0.6076817181616843,0.25565284490585327
0028,19.51531053760776,0.3700108899626812,0.5882998704910278
0029,20.039010475648453,0.6465322634263176,0.3079800307750702
0030,22.79328564498354,0.774919346124392,0.23872774839401245
0031,27.39724915905854,0.6980713527133451,0.2226918637752533
0032,14.431994853933874,0.4593276943119096,0.38129210472106934
0033,18.414777243398998,0.6969388416963117,0.26285654306411743
0034,24.48356250224903,0.6140574767005789,0.28133612871170044
0035,22.11955050430637,0.7558407368356734,0.1265116035938263
0036,22.859246140881353,0.7422949534401242,0.17525793612003326
0037,20.449342160563496,0.5160769807909878,0.36793968081474304
0038,19.512314387724782,0.5775782240250078,0.39738962054252625
0039,24.372685998153322,0.4705736341471089,0.38836395740509033
0040,18.77293851815136,0.47202244230798285,0.38494735956192017
0041,19.9672650561676,0.6342560580300511,0.2727045714855194
0042,25.934986342533396,0.7054218858474405,0.27351027727127075
0043,19.24388387318571,0.6828246095546023,0.20644976198673248
0044,22.10598013173218,0.5792683524591117,0.3136465847492218
0045,21.98925177004055,0.6983314743174981,0.2957666218280792
0046,19.229405327557092,0.5720484062188785,0.3429422974586487
0047,25.75134662132784,0.5352099954226974,0.426087886095047
0048,18.517030425038577,0.6267451603702202,0.2614738643169403
0049,22.878007190574174,0.6646561289520906,0.25552231073379517
0050,16.54105687860469,0.4228498689975716,0.44643300771713257
0051,19.346692766921766,0.5095281674439227,0.3520328104496002
0052,21.380092209956636,0.6585862976067066,0.22142702341079712
0053,16.614404751052117,0.3216561498296879,0.5561248064041138
0054,21.008607095263475,0.30689250328917184,0.5285900831222534
0055,19.502075784557753,0.5241190109030521,0.4424096643924713
0056,22.620927546721894,0.7045960296748383,0.21659240126609802
0057,19.481173405219142,0.5589020233569697,0.3193320333957672
0058,25.859306256510823,0.710557314539466,0.26624158024787903
0059,24.559120839802144,0.4533545828888323,0.3680264949798584
0060,24.138265079798337,0.6058817820770824,0.2605685591697693
0061,27.022949001676615,0.5962305981919765,0.33697929978370667
0062,21.970420468205603,0.5962351109919822,0.26887089014053345
0063,23.356749456885034,0.6565775128515958,0.3349205255508423
0064,23.321198836032806,0.7591923545912029,0.19666659832000732
0065,21.825320506215103,0.649596858645944,0.20366805791854858
0066,20.579162233926812,0.6496895155328479,0.2666659653186798
0067,14.641013674970704,0.5009486172970966,0.4372249245643616
